"","2-chlorodeoxyadenosine","2-chlorodeoxyadenosine&Valproic acid","5-Azacytidine","Acalabrutinib","Acalabrutinib&AZD6738","Acalabrutinib&BGB-10188","Acalabrutinib&Buparlisib","Acalabrutinib&Compound 7n","Acalabrutinib&Copanlisib","Acalabrutinib&Duvelisib","Acalabrutinib&Idelalisib","Acalabrutinib&Nemiralisib","Acalabrutinib&Pictilisib","Acalabrutinib&Pilaralisib","Acalabrutinib&Quizartinib","Acalabrutinib&Sonrotoclax","Acalabrutinib&Umbralisib","Acalabrutinib&Venetoclax","Acalabrutinib&ZSTK474","Alectinib","Alisertib","Alisertib&Crizotinib","Allopurinol","Avadomide","AZD6738","Bendamustine","BGB-10188","BGB-10188&Ibrutinib","BGB-10188&Sonrotoclax","BGB-10188&Venetoclax","BGB-10188&Zanubrutinib","Binimetinib","Binimetinib&Venetoclax","Bortezomib","Brigatinib","Buparlisib","Buparlisib&Ibrutinib","Buparlisib&Venetoclax","Busulfan","Cabozantinib","Cabozantinib&Ruxolitinib","CBL0137","Cerdulatinib","Ceritinib","Chlorambucil","Chlorambucil&Ibrutinib","Chlorambucil&Lenalidomide","Cobimetinib","Cobimetinib&Venetoclax","Compound 7n","Compound 7n&Ibrutinib","Compound 7n&Venetoclax","Copanlisib","Copanlisib&Ibrutinib","Copanlisib&Venetoclax","Copanlisib&Zanubrutinib","Crizotinib","Cyclosporine","Cytarabine","Cytarabine&Nutlin 3a","Dasatinib","Dasatinib&Venetoclax","Dexamethasone","Dexamethasone&Lenalidomide","Dimethyl fumarate","Doramapimod","Doramapimod&Palbociclib","Doxorubicin","Duvelisib","Duvelisib&Ibrutinib","Duvelisib&Venetoclax","Duvelisib&Zanubrutinib","Eltrombopag","Ensartinib","Entospletinib","Entrectinib","Etodolac","Etoposide","Everolimus","Flavopiridol","Fludarabine","Fludarabine&Ibrutinib","Ibrutinib","Ibrutinib&Idelalisib","Ibrutinib&Nemiralisib","Ibrutinib&Pictilisib","Ibrutinib&Pilaralisib","Ibrutinib&Quizartinib","Ibrutinib&Selinexor","Ibrutinib&SNX-5422","Ibrutinib&Umbralisib","Ibrutinib&Venetoclax","Ibrutinib&ZSTK474","Idelalisib","Idelalisib&JQ1","Idelalisib&Quizartinib","Idelalisib&Ruxolitinib","Idelalisib&Trametinib","Idelalisib&Venetoclax","Idelalisib&Zanubrutinib","Imiquimod","Ixazomib","JQ1","JQ1&Palbociclib","JQ1&Ruxolitinib","JQ1&Sorafenib","Karonudib","Lenalidomide","Lenalidomide&Methylprednisolone","Lorlatinib","Melphalan","Metformin","Methotrexate","Methylprednisolone","Mycophenolate mofetil","Navitoclax","Nemiralisib","Nemiralisib&Venetoclax","Niclosamide","Nutlin 3a","Obatoclax","Palbociclib","Palbociclib&Quizartinib","Palbociclib&Ruxolitinib","Palbociclib&Sorafenib","Palbociclib&Trametinib","Palbociclib&Venetoclax","Panobinostat","Panobinostat&Ruxolitinib","PD0325901","PD0325901&Venetoclax","Pictilisib","Pictilisib&Venetoclax","Pilaralisib","Pilaralisib&Venetoclax","Pimasertib","Pimasertib&Venetoclax","Pralatrexate","Prednisone","Pyrimethamine","Quizartinib","Refametinib","Refametinib&Venetoclax","Romidepsin","Ruxolitinib","Ruxolitinib&Venetoclax","S63845","Selinexor","Selumetinib","Selumetinib&Venetoclax","Simvastatin","SNX-5422","Sodium Salicylate","Sonrotoclax","Sonrotoclax&Copanlisib","Sonrotoclax&Duvelisib","Sonrotoclax&Ibrutinib","Sonrotoclax&Idelalisib","Sonrotoclax&Zanubrutinib","Sorafenib","Sorafenib&Venetoclax","Tacrolimus","TAK-659","Thalidomide","Tirabrutinib","Trametinib","Trametinib&Venetoclax","U0126","U0126&Venetoclax","Umbralisib","Umbralisib&Venetoclax","Valproic acid","Vandetanib","Vandetanib&Vemurafenib","Vemurafenib","Venetoclax","Venetoclax&Zanubrutinib","Venetoclax&ZSTK474","Vincristine","WP1066","Zanubrutinib","ZSTK474"
"193",13.86891737,15.19566211,18.7071694,40.32435899,43.94059278,47.30722519,51.01711654,41.95872755,62.17951984,54.22957497,50.81458844,49.99309646,49.07513874,39.34176536,36.87438842,60.66892249,37.86074069,46.65369452,52.85593741,12.79766623,33.10449729,29.08621657,0,9.83304463,24.3983509,7.4023404,39.29099725,50.39104405,55.90814289,46.50561927,51.59263312,26.96036793,41.08529539,62.32806626,6.50761152,38.15804087,54.03415792,44.89380111,0.60149553,10.85510556,12.01770214,39.65428695,35.9983949,19.29591362,6.96195911,42.67582213,5.00760971,33.64885285,46.0990881,22.26979608,43.79650239,32.32940139,57.19529168,60.64053216,61.98655913,59.05945019,11.97161263,14.0706727,36.66201248,29.85324873,31.44769219,43.25824476,1.58279745,3.27405739,0,19.97558199,34.64502458,52.31022048,46.62739439,54.9457506,56.08278062,58.24040856,6.09762302,5.61721638,25.21034396,17.83407093,0,20.65800798,57.78107899,42.82648564,35.57501261,57.22689787,44.15887107,53.93435503,56.39480484,55.28336926,45.17191534,46.85022937,56.2339057,62.80690456,47.25562144,50.25751522,55.58473044,39.91690713,44.33748337,31.54010469,38.30218712,49.10279493,46.69252491,50.76491501,0,41.94380152,36.71646953,37.2023113,35.10643515,31.18959381,31.54198353,10.56533429,5.93158564,7.81486068,11.86448405,0,36.67775633,6.67710461,21.14690922,25.66810706,39.48785983,48.70092871,16.79710114,7.32074388,23.07651157,19.57861385,19.13191328,24.33782218,17.21173289,37.2813828,0,63.22615801,64.30813405,32.39017835,46.99065131,43.37901174,49.26491534,18.95567248,30.09290379,32.35305081,44.36026962,55.56392421,6.11257886,8.27817812,11.17211533,29.83469196,38.41419951,89.89596241,5.93402904,31.63075919,0,39.46902459,25.96944004,40.47100307,4.11688222,46.62630181,3.87668968,28.12342314,74.09983392,70.13842515,68.6536337,58.04527898,69.07870062,2.06702546,5.27948109,11.73507307,24.46356028,0,32.24181486,34.33800393,44.48894807,9.81165169,19.36129194,18.24830188,27.88693889,0,19.47671374,22.847105,0.69949245,19.66188237,50.96097986,55.55127355,56.4797197,12.19932849,43.42973093,51.82478152
"195",13.74387355,21.69148293,20.89617365,39.2647865,33.28881707,17.58889954,19.75029161,18.39362397,34.61295269,22.74892148,16.40481071,0,16.55896061,7.03350456,24.72859769,43.41364882,10.26279294,45.53217617,28.75175566,13.4096691,0,3.85751681,0,0,0,45.93466524,56.15104537,14.60371163,46.64242706,41.22436937,16.68949225,0,51.129956,84.37495523,36.95640523,8.24214208,25.34583293,52.00110258,0,3.09464892,14.32636552,45.74771392,20.87002475,17.18596164,2.16754971,4.85909565,3.38632093,11.1753016,58.87245401,0,12.52237939,43.67122525,42.87362287,38.43669774,54.47819823,32.11493982,4.45751237,12.89174705,7.14506266,17.66625644,22.15387311,41.79121231,36.91077391,40.28899415,0,1.13318798,1.82662676,33.22650335,21.51116934,22.00088117,42.45230866,20.21453768,5.2916222,3.29272565,15.57539339,27.58767525,7.38710187,8.24176344,29.04715552,49.96680736,5.82380508,16.66598197,15.66256076,10.69669006,25.03402271,18.20204318,13.51002902,20.26570333,28.5365109,49.21297688,18.13673479,39.64010668,30.92647692,19.01111663,25.68591573,16.82940932,6.3105268,41.42369938,38.18759763,19.86650452,0,60.73199645,28.37041057,24.39391269,21.12848675,14.16969127,14.52062326,0.46455764,27.7170795,2.94164049,1.96759011,0,28.3591562,37.42400677,13.76473914,43.65828767,11.74063098,38.35264478,16.41398972,24.68094883,22.37945686,14.28511446,18.97609396,10.07449262,11.63025623,37.22225231,47.66081112,67.98610687,69.88550287,25.76175024,56.47891608,16.07852569,43.41914796,11.8803745,43.79266831,25.42069298,58.36596816,20.33328112,9.68734003,4.76252405,16.10206225,27.62042263,54.0103236,79.14530096,15.05361103,44.1736182,6.01615066,30.65650421,23.00493386,54.69456054,23.34769119,46.6960095,20.1872759,16.08917825,61.22100051,43.83523775,46.74969937,46.31960723,50.85087762,6.8430265,43.50569156,11.29881505,6.50318942,0,0,39.36006943,65.86081847,2.44700374,50.42685747,4.67388714,37.79841564,0.55733783,17.93475311,20.62271339,0,32.49166417,41.31593057,44.79328996,19.28944025,18.0763175,5.17356138,33.30479003
"197",12.71647398,14.6200417,8.59763825,9.89493081,23.5667616,16.67650684,19.47761752,15.62287738,31.91733997,15.0314943,11.28693196,17.24846673,19.34847946,10.52772103,17.33188125,29.62957292,9.20711818,33.74818989,25.74315135,1.60660253,2.32273601,6.54987185,2.17830308,1.73415112,11.58183056,1.47320093,13.95914407,13.33870204,25.11007517,36.06577164,12.86685527,13.97981198,46.1782548,82.74959435,0,18.69767807,19.67151747,42.99725739,0.11254402,11.13121053,14.2367849,46.19718761,19.80725102,18.01849436,5.46064614,6.90580899,4.47246108,24.33832212,50.40171701,6.0869012,11.11054451,29.90794022,32.34519473,35.79854842,52.82302515,32.61930702,9.71765669,5.95457642,6.02628451,5.76109486,14.14641017,35.95717814,9.69049905,12.11562561,4.22662466,9.10831601,9.84574936,18.03418903,19.47159999,23.08476632,42.96140859,28.57819104,8.51086536,4.24988854,7.4843889,15.00294664,2.11079158,0.63241133,21.92579583,46.17940982,0,15.86805541,12.50201378,17.52732956,0,22.35338014,8.99081282,15.23866731,27.42911857,49.07893877,6.86073471,27.25958662,24.02064874,17.34390747,25.61097336,20.48926156,13.37858179,36.32538708,32.67513505,15.9664263,0,64.41609867,20.02244175,15.94816012,16.07861612,19.50352536,5.36500139,0,11.31996636,0.53580437,0.59701647,0,14.64799908,11.92854177,9.15806601,30.33819093,8.62315822,36.86695594,14.20886045,1.62249792,20.17315331,2.19923105,14.23909206,0.58493803,10.06976365,22.36482412,26.07505372,53.1701031,58.16672255,19.84690092,55.53836309,16.35477482,37.70384013,7.95442103,30.40554841,18.45511735,51.0346973,20.29102388,2.32206666,2.34866499,5.19270857,21.83779897,43.39424843,65.04179742,0,27.02624913,0,19.53978821,12.08873402,44.47611939,16.10029256,47.81317996,4.20487769,34.57197086,49.74442424,49.94707766,34.59342145,37.6183577,36.1696055,4.32988304,31.48812283,0,5.77303931,0,1.6406377,24.96502141,51.79920918,4.49231774,33.64596825,4.74864862,33.99692732,0,16.65486567,20.9166742,2.55049399,28.0720031,33.98405612,45.18600214,23.31012603,14.17814948,15.91599101,27.71572121
"198",14.09348071,16.80297402,1.16357569,8.240592,18.38307347,19.58037984,24.99187638,23.41845818,28.97310163,23.20162245,25.09777649,24.84294392,20.13331735,13.23975974,16.54302599,54.39319504,12.28789458,40.12322965,28.15312735,1.11119128,3.07573828,10.13669806,0,0,7.46781879,0,16.05556143,20.3956818,68.3314116,45.85455111,23.24500889,4.39622165,35.97044194,56.47373016,2.49567041,16.56377382,19.11178765,44.22232459,0,4.48050986,9.30651869,29.20759824,9.31343514,8.9064956,0.58057703,12.13883582,0,13.16031481,39.8281094,9.52333176,11.5214685,33.65503437,28.49862,21.84722563,50.86613657,24.51751178,14.02450826,2.26759363,16.09648876,10.54192366,13.76549374,37.93537228,14.06511825,8.79591818,0.25960464,8.08796051,11.63339551,27.08015018,25.36543317,0,51.45673126,28.39445012,0,2.51763396,7.52742266,18.68099013,2.53333755,1.08571437,29.2391307,42.30132542,23.43340396,27.97778848,0,19.81126576,0,20.28636564,14.84154347,12.21697684,25.78394488,28.07401033,0,34.03126221,21.71814619,28.2326897,26.88870122,17.52493473,16.43702036,23.60257651,40.96948688,20.76120107,0,30.92817749,17.2157946,15.08443071,14.60257891,9.28381867,3.45246368,0,5.90541114,4.17399059,15.28600104,0,1.9352585,16.95790569,5.53332468,23.69179816,22.69509378,46.04337138,1.42133115,1.39493521,11.03779675,9.82369061,13.00859596,5.7717699,9.24689272,15.7388049,29.93350923,62.69576736,56.95669327,6.24361629,37.01665769,20.91416416,49.39352678,9.42821418,33.41205429,6.68353268,37.7153629,2.87936718,3.96238965,0.34713878,0.95795928,5.65664427,34.79812494,74.70933314,1.91156549,0,0,20.82968806,4.05069597,37.14417365,9.22645997,26.46578748,2.82561691,48.10400547,73.30307182,68.16204071,55.71108041,67.04104874,59.5318392,1.92115221,23.44535996,8.37680226,10.86647756,0,9.06585566,13.32258503,32.60495874,4.43736657,26.19647255,8.16633011,36.21330123,0,14.49190882,19.84234485,0,28.04719091,37.63778218,52.5087418,33.21602932,13.02623629,22.92424308,29.65718499
"200",26.22914211,26.99431399,7.44649424,14.26781621,16.70612479,20.43280425,15.01885705,17.18405934,20.37610064,22.01981294,11.48917292,12.02290093,16.6882639,7.44980381,15.53410977,61.32712871,13.45130415,42.87278441,31.67951743,5.52776501,3.75840428,10.06370339,0,10.13653562,6.23759636,0,12.55503055,16.14453076,66.84058578,42.16857742,9.04530997,23.51398172,52.72661603,84.21022694,0,17.83939518,20.93359102,50.1134404,0,9.42089666,9.85048996,36.67537004,12.23207542,17.84168852,3.92621688,15.36378833,0.4719169,27.70784231,61.88330577,5.48775179,0,40.25708392,23.75249876,16.82286231,53.39939217,24.47088938,6.92501408,2.48475532,9.7211345,14.41121423,17.95536063,44.8911227,17.53747621,14.34967508,7.93746321,10.17542768,9.75599059,31.35946595,23.78295544,0,61.65328132,34.283645,10.08410635,3.59422376,8.57336993,14.69496467,1.33203982,0,13.02013656,48.46176235,14.88054137,29.52643192,0,21.01458319,24.28272298,24.51242499,18.08483642,11.83792882,40.78758392,53.79236971,12.68521232,47.86033591,24.29448727,27.10624648,33.45236149,13.02854572,10.51235966,58.53283744,47.09057754,16.46529907,0,70.35565568,30.63265938,26.06637553,24.02703156,22.35359447,9.30914816,0.19598979,9.42753122,2.94199131,7.16966725,0.00603235,10.4114013,18.42840769,8.94848813,33.11409853,16.48505433,46.80129489,8.42539779,7.23330436,38.8239436,6.70505303,12.50417713,0.28159275,10.04880924,42.34664742,33.43255417,55.5139405,59.97110184,37.15891061,59.38605872,27.98527054,49.54564645,10.32093555,44.28851059,29.21966962,55.78937144,11.56881459,5.10796785,0.37695885,1.06873733,32.93834702,49.61561281,69.27898742,0,36.50297497,0,39.95399512,21.83444569,48.11665253,19.59396904,46.95548382,6.38944127,50.82896752,63.92262031,68.34558467,55.58033748,62.4660645,51.03637397,6.35878184,30.99080244,12.486369,7.43237652,0,0.30132437,48.34771708,61.7013439,4.70098677,37.26475049,3.72743374,39.07594778,0,18.83160378,18.24173006,7.85595682,44.57347275,41.60234371,58.46065689,37.24654726,28.36277065,27.40771449,33.39947597
"201",35.81967846,32.96405247,1.34773165,7.41172065,10.93688743,17.8397932,8.72053257,8.50273731,18.33915031,14.22624087,14.91586908,19.65142849,15.63622334,8.65885596,13.14296954,85.47158549,11.90752993,72.01067043,27.2607754,0,0,5.56170558,0,3.45027362,0.34065327,0.52698411,6.39368881,8.25850342,84.88038774,67.98214422,12.32431843,2.78463094,65.93684097,88.76335025,0,12.68175078,12.78924563,68.09920537,0,0.33288611,3.4015179,37.99608769,19.29523115,17.64236568,5.66883874,14.83969321,0,7.97665583,76.1990184,1.96605193,0,71.33740973,17.43151419,21.56508806,76.08503599,22.74835239,4.38726564,3.87587756,12.97433043,15.63447259,16.92328604,71.69773556,27.79474705,29.60696052,0,0,10.96064217,41.21094914,10.44074932,15.9889635,78.69275732,19.95719903,0,2.81840913,9.15755032,17.68126884,0,7.62080271,9.28520257,50.75869468,21.05253491,35.97800021,15.23396571,13.45088499,19.00154039,16.28196522,8.70875219,5.65383902,43.97808895,47.15835301,6.99153334,75.70753057,22.9979872,14.25299535,12.55144292,5.3656147,11.99814355,23.5296368,71.4233528,9.06470715,0,66.44747026,8.70403986,8.48327841,8.51702595,13.25929847,3.25108188,0,28.2456996,0,14.54105816,0,0,36.00864883,2.67854419,57.98490288,15.4529548,72.08453173,8.83048486,13.25083354,26.79803017,9.70350361,10.53334832,9.03869083,9.93346871,19.81787094,65.18898153,54.94042259,53.97447738,4.52122138,75.17258658,12.90056588,74.38267825,7.32461725,64.76422502,5.34060776,76.45861277,0,1.47725909,0,3.35319447,12.08310722,75.32484982,78.80684543,3.68145514,51.02510768,3.44833732,46.36016143,0.29291927,73.30445943,1.68287013,39.68113644,10.95218074,88.80704601,87.00623638,86.78293228,91.89511774,81.62181063,88.9238417,5.49977717,66.77434215,4.0252768,4.26824485,0,7.65364899,10.64047327,78.32089549,2.43329615,67.92015278,4.23607964,72.93317958,0,13.38830474,16.44884088,1.59739465,64.84933358,71.85432898,77.7010177,45.85748626,13.18888744,12.90875322,22.91449837
"202",19.93330895,16.36294273,10.96311457,26.80569198,27.77210333,24.24644825,26.65820129,21.19816235,28.50257084,21.90891026,20.80519026,12.62858556,23.14197351,19.52888162,24.13073912,63.6694233,13.60657191,62.10013902,38.17966927,0,6.75801427,4.08272675,0,22.26295551,13.69499041,8.31253685,16.05567967,26.43837329,70.06875462,49.39740726,11.68655795,7.61940773,56.14557444,89.32523559,14.61430121,19.65273439,20.82325004,57.75325144,0,7.94443037,8.50709176,40.58196875,31.83281836,19.93791394,12.13052808,17.51562095,0.28726036,22.45799756,63.17400683,8.89257449,10.95797334,45.22299725,27.00363762,19.43839004,55.72465448,24.05419072,6.60657626,4.5415973,12.41987262,11.28400201,26.87386127,55.68833441,47.67939141,41.64576177,0,7.81550838,4.82790719,34.68022383,26.27763625,0,60.46277366,35.03000116,11.10367942,8.5061401,7.0131685,21.96967805,1.90709407,4.0188733,15.36461267,51.65065543,12.19267275,29.38363571,0,27.25379303,0,28.72000715,22.74742078,24.70640043,40.35291699,55.78431207,26.3850173,53.33222591,35.42149407,29.22382062,24.12236764,15.93754031,11.68278898,31.43312243,51.30571689,22.94873321,0,61.05448541,19.1949909,23.37413955,10.14139772,9.71564932,7.82318518,0,34.67721097,4.40060813,10.02019924,0,7.95030816,34.05571146,1.72591281,39.61898231,8.59430328,53.60929392,13.96815256,6.31444072,32.39052126,0,16.72924045,3.79486713,9.24312876,18.59104667,36.7871929,61.17767672,52.4110388,9.0505248,54.61747272,18.21186475,53.4051607,12.00066591,48.41215491,9.95948095,50.66557465,4.21469881,1.78815398,0.37136469,1.78860765,7.40448613,54.65107001,76.55083606,0,49.61336744,0,29.5202619,0,54.09877295,8.20521763,48.62162979,6.08235869,67.17336643,64.37692111,68.10312208,64.35282538,64.08050951,66.24925747,6.62912345,44.21038625,5.24245791,8.42767416,0,9.56376909,14.37787958,60.36383772,0.03565622,42.81541954,3.69756588,47.81591578,0,15.38175017,22.28330788,0,54.16944055,50.68107102,62.0353911,33.38849269,14.0259761,25.50094367,37.22271224
"204",25.0598987,28.16373765,8.38752977,13.94160689,17.38201328,26.13226619,24.02872806,21.89141123,31.01627531,30.5704761,27.92106421,28.62903299,27.89122811,16.07462722,20.41422784,67.72933586,19.43857186,49.75505414,32.27453937,5.51750061,4.19688896,4.88645093,0,12.14459537,9.74812112,0.13845428,19.47618532,21.41948929,71.07599126,59.81808649,28.94702544,4.93233214,41.99823011,89.73104145,3.98057413,20.4714767,24.77308081,46.5378137,0.00397976,7.43283161,15.16694379,36.07239937,10.1754982,21.15275714,7.39175958,22.39592071,0.57797951,5.00600939,45.80365334,10.58045311,20.5067946,45.27015839,29.53968169,29.55771915,58.96328554,30.50967353,13.30675007,4.36409254,14.73392847,13.49546077,14.6698127,52.30393609,28.34040331,22.84345782,2.29273252,5.32884642,9.08289466,36.77855072,27.89391261,30.1053507,68.12034761,31.99092587,3.64990601,3.976368,10.92378678,15.1177899,0,2.33401985,16.66789423,41.08108477,15.0430835,30.58697488,0,24.56314723,36.6031307,30.51985299,23.82045103,24.73456778,45.34759841,48.45663933,19.02232199,47.59531891,28.64055124,24.73020656,31.69609918,19.77516831,17.34175305,25.79111054,55.85316166,21.85776496,0,59.08437248,12.46492942,13.82895177,16.89494706,13.80419491,4.13848345,0,16.59969978,0,7.19584847,1.02724271,1.85096201,27.48630163,5.84351652,29.35661374,16.58735311,63.35208989,13.53842699,3.38287747,33.61521316,2.14257651,9.31883507,4.88642155,7.38150035,9.82589916,33.86460773,65.73820817,56.76429761,3.07335171,44.37246734,15.82954735,55.74066099,9.83670712,37.9284017,4.12295111,44.495629,0.96859012,3.63851259,1.14698048,5.85685078,1.85364158,41.01717994,85.68490519,0.08946199,31.76093369,0,34.63869703,0,40.54573644,7.50016035,37.61285253,2.30482652,57.29176077,71.83453464,81.69251572,65.00332716,68.44245904,72.47739276,5.67849922,33.94721215,5.45780266,5.48534048,0,10.43368227,6.22474191,46.7046332,4.37564434,38.19786331,6.27393811,48.9372207,0,12.00495123,16.71711156,1.63267936,34.54847097,50.68256872,62.49376614,20.95416688,19.12600199,18.29719,33.05046825
"205",34.190297,21.64934571,11.81496547,20.31963578,21.1784182,11.30402208,11.55022372,4.32738323,12.68504373,9.83829534,5.35470041,14.73331022,13.61321146,3.3396145,15.54659077,52.96195119,3.25685966,17.39187633,24.57348151,1.30129723,19.04145894,16.74053743,9.67646009,22.12860933,13.77894549,0,0,0,53.82582023,26.8828132,0,0,30.55765962,91.16167986,9.28826122,12.20865962,11.5595103,36.57623654,3.84069388,0,0.01629259,41.6018912,6.1813098,27.95143213,18.32086858,17.90913559,0.41530854,13.96282254,44.89430615,0,3.02880538,25.7359614,21.41414589,9.02011988,34.85479713,14.21238537,5.62136945,11.90510468,11.31576876,4.80174244,4.88162661,33.43578277,18.26526081,10.23791971,2.43284422,7.87324807,0,33.10524492,11.71194647,4.53158859,41.38069333,10.97215723,14.62198459,22.94184116,3.95619903,8.02310866,0,0.01697091,12.78304377,46.11000434,12.57469556,14.45634967,18.04951845,0,27.54626864,25.06543795,0,12.76856314,54.54050457,53.84801844,12.17419654,52.8974776,34.58316172,0,29.44302083,13.86511922,8.00055397,28.20388407,48.41355525,31.17315914,0,60.91622424,12.07839593,35.02242415,20.86312257,19.22077321,0,0,23.55650607,5.21297285,10.76397862,0,12.42931087,20.01788939,10.15789065,44.62016289,19.46092781,31.08811844,17.09707176,7.17870155,44.23305477,0,9.54678483,0,4.63168892,6.51830919,27.04509,59.6200307,56.22700384,11.06933417,40.01742903,7.72696404,36.79877161,4.99482942,48.71884697,4.59026823,46.29962922,12.99667374,0,5.16052431,5.64583639,18.0612382,50.06971828,75.16091204,0,41.0055506,0,40.06165114,4.50806894,43.92464518,17.14959745,42.36353186,4.09906754,53.79873949,45.53511318,49.63619759,33.16462876,43.94087817,30.31346816,8.51060925,34.16574706,0,0,0,16.27063156,13.31939657,60.28706385,0,35.594815,5.5173789,34.75437499,0,3.01063537,23.72512732,4.42375884,30.81047591,47.34803962,59.6518845,33.07081895,22.56274867,16.14959201,19.09508597
"206",16.39522933,14.37909174,6.04199215,16.71573841,19.16815517,20.16661959,20.6283224,14.27468919,28.76811447,24.17778241,21.41275857,23.28264477,21.28612803,15.49372078,14.83386519,66.7919067,17.18097635,44.60978981,25.84632151,1.57095445,8.24773724,13.66189653,2.49439112,3.47635716,6.58399527,0.08338873,16.07509713,20.75171419,66.48235834,45.54074815,18.73303847,6.30138875,41.61862846,51.24001467,5.87987187,19.01972798,20.23977938,43.15626428,0,7.5560188,11.87274033,35.7414721,13.97857034,9.4112895,4.62276544,19.98851949,1.92317973,18.09098479,43.63440139,6.6347729,12.9962493,32.75429247,28.17327254,29.82668235,47.2672406,27.95983871,5.11280639,9.45933861,22.71653679,23.66587763,14.3385592,38.2893558,14.70545186,0,0.26713083,8.91123454,15.4552562,40.70180757,19.43883018,23.3653102,39.08779069,25.66450547,1.97905053,10.57848069,12.22080817,18.99172245,4.52857743,7.29137472,23.8681543,43.56452161,26.8710226,42.63556897,0,17.85498286,26.31697376,24.72388303,19.00029312,14.95265437,40.30245321,32.95898069,15.56768615,39.20507558,19.58159927,19.94410702,25.19769684,14.44072259,10.09993909,21.40022588,36.41585507,18.74398769,8.39045806,37.20827332,12.18412332,13.55795698,11.49769944,13.30976062,3.72897136,0,4.49948617,3.28583358,9.71410744,0.91267427,1.36333029,11.85561403,4.28840582,42.73537262,18.31992445,38.72544602,7.29250502,11.4788259,17.61426477,5.92016806,12.5442959,8.1544762,20.24470034,10.44756716,29.14402013,57.14235292,52.52463397,9.75045529,39.62520062,16.39604773,45.2767392,7.67389382,35.12949633,9.44726156,37.96417462,4.20422316,0,1.44486932,0,12.46033834,35.68102348,76.92965327,0.30603311,31.95625845,0,25.94657634,5.66587318,38.29370728,4.59523813,18.36389784,2.44732198,62.07452986,72.18876753,67.98310877,64.64503853,64.92256729,62.176869,1.52234758,28.45378824,1.59400056,0,0,11.25885861,13.03866079,37.53198941,4.59255337,34.63840525,4.68357123,32.70543971,0,22.21688322,19.42435479,1.44224171,31.97117208,40.78555226,44.63952615,38.46733403,14.55564161,22.19500799,23.61158684
"207",11.9812606,16.02512631,3.90930608,8.69374853,30.34152212,29.01836035,22.00855618,21.81104372,48.95510492,43.40534267,41.09193294,38.50237259,36.75253018,34.5714137,31.39842704,65.61062792,16.33600218,49.53232529,33.06460993,2.00040217,0.92534727,6.63537035,0,0,27.88701745,12.72713746,25.33744277,27.8822965,68.69258729,66.965307,34.35073554,13.86428501,56.04995952,85.01969719,4.52589348,12.78337077,24.1484063,51.04602731,0,8.60745321,8.7880078,45.57448519,19.72054449,19.99987388,0.18396249,20.58429278,0,21.1638471,68.04781791,7.13696945,32.84851647,59.37657567,41.92197188,46.38948081,81.48684314,46.8335698,10.06922708,6.53191752,17.76739595,34.03164259,23.05257489,57.55787752,16.31896597,4.70383827,0,0,8.97864273,39.6519506,30.2836908,27.82769668,70.6152311,28.16684217,3.10854244,3.6230323,16.83757079,23.91435493,6.42234607,5.43520494,27.99081411,51.0314888,1.67788606,21.52868099,0,37.33894544,41.67142952,42.98822088,29.95406014,25.5466353,50.26965698,55.37508386,38.89739145,68.69680179,47.28582188,30.63192468,42.17928536,41.99323274,43.78317103,51.41553423,57.07187589,23.17187945,0,55.7935291,18.04890602,18.01029301,14.42760154,13.11255307,7.20768213,0,5.04889915,5.33038143,2.55582528,0,3.45008361,14.11095736,6.38517844,32.26668631,46.46985516,73.0525823,32.52255479,16.59673662,26.81996843,11.67720787,22.57412607,19.56250125,23.07597645,42.23401764,49.2104199,55.43240329,64.52885186,26.61692161,61.15003418,22.9169292,58.58411619,10.29462428,47.65537432,21.1401204,56.88488503,2.24272866,0.56994905,1.51592391,0,32.83524325,49.54328247,88.69959199,4.25565205,45.38715895,0,35.84659145,15.42470191,57.54523778,10.88768323,33.79059309,4.1645663,27.18283979,87.99590201,84.63802043,72.33517015,75.16499308,77.67492181,2.49345202,51.42071056,0,15.86938301,0,20.24165107,41.30108544,74.68600404,10.36115409,56.22257127,16.18601711,56.81660712,3.60895842,21.62609398,25.70497399,1.54717852,33.87892973,65.51325336,67.34784985,20.21447915,10.0307599,21.72961599,39.81909086
